Mass,Altitude,Pressure,Density,Temperature,Cas,Tas,Vy,VS,Drag,Thrust,T-D,Pitch,FPA,AOA,Q,AccelerationX,AccelerationY,DistanceX,Dx,Dy,Phase,Cd,Cd0,Gear,Flaps,Cl,Lift,Weight,L-W
75500,393.3506885527755,96689.51951044277,1.1794175655200472,285.5945510083491,81.75687379131809,83.29347246178234,12.278679629856388,2417.062919263068,50605.40902142308,208832.33159580553,-32888.86199286283,15.0,8.387271660291786,6.612728339708214,8184.130604010048,-0.47771743195221633,-0.3252726538838207,2420.4278333913617,1.3882908906730325,0.20468983725509032,T/O C,0.08622503132060319,7559.117044,False,2,1.1348240877019928,696641.9613261094,738414.6884999999,-16611.856807238073
75500,393.5552880368661,96687.15162744999,1.1793941764926132,285.59322052440695,81.74825765788827,83.28551093620082,12.273258461011311,2415.9957600415964,50605.159049185924,208834.20546462134,-32886.73815180987,15.0,8.384412031147905,6.615587968852095,8182.403930717928,-0.47769153489096794,-0.3252701307046061,2421.815991586345,1.388158194983193,0.20459948409056417,T/O C,0.08624272594364946,7559.117044,False,2,1.135062816365636,696641.5894647585,738414.6884999999,-16612.228668588912
75500,393.7597971684924,96684.78483660273,1.1793707981440802,285.59189062776034,81.73964245145204,83.27754984158749,12.267837334144275,2414.9286090835185,50604.91242601691,208836.07950232681,-32884.61749093537,15.0,8.381551798658762,6.618448201341238,8180.677627865173,-0.4776656767997975,-0.32526761202218546,2423.2040170928262,1.3880255064815692,0.20450913162629653,T/O C,0.08626043084141512,7559.117044,False,2,1.13530159539915,696641.2181040494,738414.6884999999,-16612.600029297988
75500,393.96421594835346,96682.41913783009,1.1793474304738958,285.59056131840475,81.7310281712557,83.2695891772925,12.26241624917832,2413.861466373685,50604.66915116948,208837.95370916664,-32882.50000924812,15.0,8.378690962709669,6.621309037290331,8178.95169523964,-0.4776398576992806,-0.32526509795727726,2424.5919099179837,1.3878928251573333,0.2044187798610216,T/O C,0.08627814601874195,7559.117044,False,2,1.1355404248119934,696640.8472342808,738414.6884999999,-16612.970899066655
75500,394.1685443771469,96680.05453106124,1.1793240734815071,285.5892325963357,81.72241481654206,83.26162894266567,12.256995206034487,2412.7943318965526,50604.429223900814,208839.82808538567,-32880.38570576042,15.0,8.3758295231845,6.6241704768155,8177.226132629187,-0.47761407760986696,-0.3252625886299745,2425.9796700689835,1.3877601509996516,0.20432842879344007,T/O C,0.08629587148048234,7559.117044,False,2,1.1357793046137425,696640.476845801,738414.6884999999,-16613.341287546442
75500,394.3727824555691,96677.69101622507,1.1793007271663598,285.58790446154853,81.71380238655986,83.25366913705646,12.251574204631824,2411.7272056361858,50604.192643471935,208841.70263122872,-32878.2745794885,15.0,8.372967479965721,6.627032520034279,8175.500939821673,-0.4775883365518858,-0.3252600841597463,2427.367297552981,1.3876274839976845,0.20423807842221925,T/O C,0.08631360723149958,7559.117044,False,2,1.1360182348140944,696640.1069290084,738414.6884999999,-16613.71120433905
75500,394.5769301843151,96675.32859325095,1.1792773915279031,285.5865769140388,81.70519088055201,83.24570975981403,12.2461532448874,2410.6600875762597,50603.959409147836,208843.5773469407,-32876.16662945243,15.0,8.370104832934386,6.629895167065614,8173.776116604991,-0.4775626345455396,-0.3252575846654181,2428.7547923771217,1.3874948241405876,0.20414772874599355,T/O C,0.0863313532766676,7559.117044,False,2,1.1362572154228623,696639.7374743526,738414.6884999999,-16614.080658994848
75500,394.78098756407843,96672.96726206789,1.179254066565583,285.5852499538019,81.69658029776184,83.23775081028718,12.240732326716314,2409.5929777000615,50603.72952019721,208845.45223276666,-32874.06185467582,15.0,8.367241581970141,6.632758418029859,8172.051662767031,-0.47753697161090736,-0.3252550902651988,2430.142154548539,1.3873621714175102,0.20405737976336427,T/O C,0.08634910962087106,7559.117044,False,2,1.1364962464499788,696639.3684723324,738414.6884999999,-16614.449661015067
75500,394.98495459555136,96670.60702260543,1.179230752278851,285.58392358083347,81.68797063743546,83.22979228782438,12.235311450031704,2408.5258759904928,50603.50297589272,208847.3272889518,-32871.96025418618,15.0,8.364377726951236,6.635622273048764,8170.327578095725,-0.47751134776794063,-0.3252526010766481,2431.5293840743566,1.3872295258175962,0.20396703147290016,T/O C,0.08636687626900524,7559.117044,False,2,1.1367353279054933,696638.9999134983,738414.6884999999,-16614.81821984914
75500,395.1888312794245,96668.24787479268,1.179207448667154,285.5825977951289,81.67936189881708,83.22183419177377,12.229890614744757,2407.45878243007,50603.27977551071,208849.20251574152,-32869.86182701448,15.0,8.361513267754525,6.638486732245475,8168.603862378989,-0.47748576303647483,-0.32525011721673874,2432.9164809616864,1.3870968873299847,0.20387668387313718,T/O C,0.08638465322597622,7559.117044,False,2,1.1369744597995717,696638.6317884477,738414.6884999999,-16615.186344899703
75500,395.3926176163871,96665.88981855904,1.1791841557299412,285.58127259668373,81.67075408114978,83.21387652148316,12.224469820764728,2406.3916970009304,50603.05991833137,208851.07791338113,-32867.76657219551,15.0,8.358648204255477,6.641351795744523,8166.880515404768,-0.477460217436219,-0.32524763880180274,2434.3034452176303,1.3869642559438078,0.20378633696257903,T/O C,0.08640244049670061,7559.117044,False,2,1.1372136421424972,696638.2640878292,738414.6884999999,-16615.554045518278
75500,395.5963136071268,96663.53285383387,1.1791608734666619,285.57994798549345,81.66214718367627,83.20591927630005,12.219049067998935,2405.3246196848295,50602.843403638624,208852.95348211608,-32865.674488767836,15.0,8.35578253632818,6.64421746367182,8165.157536961022,-0.4774347109867676,-0.32524516594757735,2435.6902768492787,1.3868316316481935,0.20369599073969719,T/O C,0.08642023808610566,7559.117044,False,2,1.1374528749446675,696637.8968023385,738414.6884999999,-16615.921331008896
75500,395.7999192523297,96661.1769805467,1.1791376018767672,285.57862396155366,81.65354120563968,83.19796245557158,12.213628356352782,2404.257550463146,50602.63023072028,208854.82922219217,-32863.58557577338,15.0,8.35291626384534,6.647083736154659,8163.434926835736,-0.4774092437075853,-0.3252426987691665,2437.076975863711,1.3866990144322637,0.20360564520293095,T/O C,0.08643804599912927,7559.117044,False,2,1.137692158216597,696637.5299227223,738414.6884999999,-16616.288210625178
75500,396.0034345526804,96658.82219862693,1.1791143409597062,285.5773005248598,81.64493614628522,83.19000605864461,12.208207685729764,2403.1904893168826,50602.42039886775,208856.70513385494,-32861.499832258094,15.0,8.35004938667831,6.649950613321691,8161.712684816894,-0.4773838156180287,-0.32524023738109203,2438.463542267996,1.386566404285135,0.20351530035068788,T/O C,0.08645586424071991,7559.117044,False,2,1.137931491968914,696637.1634397733,738414.6884999999,-16616.65469357418
75500,396.2068595088617,96656.4685080043,1.179091090714932,285.57597767540756,81.63633200485295,83.18205008486565,12.202787056031477,2402.1234362266687,50602.21390737631,208858.58121735047,-32859.417257271125,15.0,8.347181904697056,6.652818095302944,8159.990810692521,-0.4773584267373252,-0.32523778189725244,2439.849976069192,1.386433801195919,0.20342495618134365,T/O C,0.08647369281583653,7559.117044,False,2,1.1381708762123612,696636.7973443341,738414.6884999999,-16617.02078901336
75500,396.410194121555,96654.1159086081,1.1790678511418922,285.5746554131924,81.62772878058577,83.17409453358091,12.197366467157627,2401.056391172761,50602.010755544834,208860.45747292452,-32857.33784986561,15.0,8.344313817770203,6.655686182229797,8158.269304250626,-0.47733307708459577,-0.32523533243097147,2441.236277274346,1.3863012051537213,0.20333461269324254,T/O C,0.08649153172944876,7559.117044,False,2,1.1384103109577959,696636.4316272932,738414.6884999999,-16617.3865060542
75500,396.6134383914397,96651.76440036825,1.1790446222400417,285.5733337382099,81.61912647272621,83.16613940413626,12.191945919006045,2399.989354135048,50601.8109426761,208862.3339008232,-32855.261609098176,15.0,8.341445125765015,6.658554874234985,8156.5481652792805,-0.4773077666788342,-0.32523288909494447,2442.6224458904935,1.3861686161476432,0.20324426988469727,T/O C,0.08650938098653668,7559.117044,False,2,1.1386497962161881,696636.0662795893,738414.6884999999,-16617.75185375812
75500,396.81659231919366,96649.41398321428,1.1790214040088305,285.57201265045563,81.61052508051569,83.15818469587728,12.18652541147269,2398.922325093049,50601.61446807638,208864.21050129266,-32853.188534029,15.0,8.338575828547414,6.661424171452586,8154.827393566531,-0.47728249553892615,-0.32523045200130546,2444.0084819246604,1.3860360341667795,0.20315392775398947,T/O C,0.08652724059209088,7559.117044,False,2,1.1388893319986213,696635.7012922057,738414.6884999999,-16618.116841141717
75500,397.01965590549304,96647.06465707591,1.1789981964477112,285.5706921499252,81.60192460319604,83.15023040814923,12.181104944451663,2397.8553040259176,50601.42133105574,208866.08727457924,-32851.11862372176,15.0,8.335705925981975,6.664294074018025,8153.1069889004675,-0.47725726368363697,-0.32522802126158395,2445.3943853838605,1.3859034592002208,0.2030635862993696,T/O C,0.08654511055111244,7559.117044,False,2,1.139128918316291,696635.336656174,738414.6884999999,-16618.481477173395
75500,397.2226291510121,96644.71642188312,1.178974999556138,285.5693722366143,81.59332504000874,83.14227654029703,12.175684517835219,2396.7882909124446,50601.23153092798,208867.96422092922,-32849.05187724403,15.0,8.332835417931944,6.667164582068056,8151.386951069204,-0.4772320711316183,-0.32522559698671355,2446.7801562750974,1.385770891237052,0.20297324551905735,T/O C,0.08656299086861294,7559.117044,False,2,1.1393685551805053,696634.9723625735,738414.6884999999,-16618.845770773944
75500,397.4255120564233,96642.36927756558,1.1789518133335632,285.5680529105184,81.58472639019494,83.13432309166534,12.170264131513768,2395.7212857310565,50601.045067010404,208869.8413405892,-32846.98829366651,15.0,8.329964304259233,6.670035695740767,8149.667279860853,-0.4772069179014103,-0.3252231792870713,2448.1657946053638,1.385638330266353,0.20288290541124157,T/O C,0.08658088154961432,7559.117044,False,2,1.1396082426026828,696634.6084025276,738414.6884999999,-16619.2097308198
75500,397.6283046223974,96640.0232240532,1.1789286377794401,285.56673417163324,81.57612865299464,83.12637006159848,12.164843785375894,2394.6542884598216,50600.86193862409,208871.71863380558,-32844.927872063796,15.0,8.327092584824427,6.6729074151755725,8147.94797506356,-0.47718180401144034,-0.3252207682724426,2449.551300381641,1.3855057762771985,0.20279256597408052,T/O C,0.0865987825991491,7559.117044,False,2,1.139847980594354,696634.2447672073,738414.6884999999,-16619.573366140132
75500,397.8310068496031,96637.67826127596,1.1789054728932233,285.5654160199544,81.56753182764749,83.11841744944047,12.15942347930836,2393.5872990764487,50600.68214509371,208873.59610082512,-32842.87061151388,15.0,8.324220259486799,6.675779740513201,8146.229036465494,-0.47715672948001914,-0.32521836405202614,2450.9366736108996,1.385373229258658,0.2027022272057021,T/O C,0.08661669402226008,7559.117044,False,2,1.1400877691671603,696633.8814478301,738414.6884999999,-16619.936685517314
75500,398.03361873870733,96635.33438916387,1.1788823186743675,285.56409845547756,81.55893591339593,83.11046525453504,12.15400321319612,2392.520317558291,50600.505685747565,208875.47374189488,-32840.816511097975,15.0,8.321347328104302,6.678652671895698,8144.510463854838,-0.4771316943253466,-0.3252159667344639,2452.3219143000993,1.385240689199796,0.202611889104204,T/O C,0.08663461582400048,7559.117044,False,2,1.1403276083328522,696633.5184356581,738414.6884999999,-16620.299697689363
75500,398.236140290375,96632.9916076469,1.1788591751223272,285.56278147819836,81.5503409094789,83.10251347622562,12.148582986922323,2391.453343882347,50600.33255991756,208877.35155726128,-32838.76556990156,15.0,8.318473790533583,6.681526209466417,8142.792257019799,-0.47710669856551924,-0.32521357642782434,2453.707022456189,1.385108156089672,0.20252155166765368,T/O C,0.08665254800943395,7559.117044,False,2,1.1405674981032907,696633.1557219991,738414.6884999999,-16620.662411348312
75500,398.43857150526907,96630.6499166553,1.1788360422365591,285.5614650881125,81.5417468151366,83.09456211385532,12.14316280036833,2390.386378025262,50600.16276693927,208879.22954717168,-32836.717787012865,15.0,8.315599646629984,6.684400353370016,8141.074415748617,-0.4770817422185115,-0.32521119323959685,2455.0919980861063,1.384975629917341,0.20243121489408877,T/O C,0.08667049058363444,7559.117044,False,2,1.1408074384904459,696632.7932982072,738414.6884999999,-16621.02483514021
75500,398.6409123840506,96628.30931611914,1.1788129200165183,285.56014928521574,81.53315362960726,83.08661116676694,12.137742653413717,2389.31941996333,50599.99630615175,208881.1077118729,-32834.673161524115,15.0,8.31272489624755,6.68727510375245,8139.356939829533,-0.4770568253022,-0.32520881727672923,2456.476841196778,1.3848431106718522,0.20234087878151705,T/O C,0.08668844355168628,7559.117044,False,2,1.1410474295063964,696632.4311556797,738414.6884999999,-16621.386977667687
75500,398.8431629273785,96625.9698059685,1.1787898084616601,285.55883406950363,81.52456135213033,83.07866063430303,12.13232254593629,2388.252469672498,50599.83317689766,208882.98605161248,-32832.63169253047,15.0,8.309849539239043,6.690150460760957,8137.639829050817,-0.4770319478343443,-0.32520644864560283,2457.8615517951202,1.3847105983422499,0.20225054332791673,T/O C,0.08670640691868414,7559.117044,False,2,1.1412874711633294,696632.0692858591,738414.6884999999,-16621.748847488314
75500,399.0453231359097,96623.63138613394,1.178766707571444,285.55751944097204,81.51596998194734,83.07071051580583,12.12690247781209,2387.185527128364,50599.67337852328,208884.86456663744,-32830.59337913111,15.0,8.306973575455922,6.693026424544078,8135.9230832007825,-0.4770071098325991,-0.3252040874520289,2459.246129888038,1.384578092917574,0.20216020853123648,T/O C,0.08672438068973287,7559.117044,False,2,1.1415275634735398,696631.7076802334,738414.6884999999,-16622.11045311403
75500,399.2473930102991,96621.2940565454,1.1787436173453238,285.55620539961654,81.50737951829466,83.06276081061725,12.121482448915401,2386.118592306181,50599.51691037834,208886.7432571952,-32828.558220428415,15.0,8.304097004748382,6.695902995251618,8134.206702067728,-0.47698231131451563,-0.3252017338012906,2460.630575482425,1.384445594386859,0.20206987438939578,T/O C,0.08674236486994778,7559.117044,False,2,1.1417677064494305,696631.3463303328,738414.6884999999,-16622.471803014632
75500,399.4493725511994,96618.95781713353,1.1787205377827599,285.55489194543304,81.4987899604107,83.05481151807896,12.116062459118766,2385.0516651808593,50599.363771816206,208888.6221235334,-32826.52621552808,15.0,8.301219826965326,6.698780173034674,8132.490685440012,-0.47695755229753156,-0.3251993877981014,2462.014888585164,1.3843131027391349,0.20197954090028475,T/O C,0.08676035946445429,7559.117044,False,2,1.1420079001035102,696630.9852277329,738414.6884999999,-16622.832905614516
75500,399.65126175926116,96616.62266782862,1.178697468883209,285.55357907841716,81.49020130753513,83.04686263753231,12.110642508292988,2383.984745726966,50599.213962193724,208890.50116589962,-32824.49736353938,15.0,8.298342041954388,6.701657958045612,8130.775033106,-0.47693283279898196,-0.3251970495466318,2463.3990692031275,1.3841806179634273,0.2018892080617646,T/O C,0.08677836447838819,7559.117044,False,2,1.1422481444483954,696630.6243640528,738414.6884999999,-16623.193769294652
75500,399.8530606351328,96614.28860856126,1.1786744106461313,285.5522667985648,81.48161355890406,83.03891416831839,12.105222596307147,2382.9178339187297,50599.06748087131,208892.3803845415,-32822.471663575096,15.0,8.29546364956195,6.704536350438049,8129.0597448540875,-0.4769081528360975,-0.32519471915050857,2464.7831173431764,1.3840481400487559,0.20179887587166778,T/O C,0.08679637991689548,7559.117044,False,2,1.1424884394968085,696630.2637309548,738414.6884999999,-16623.55440239259
75500,400.0547691794606,96611.95563926178,1.178651363070984,285.5509551058716,81.47302671375725,83.03096610977795,12.0998027230286,2381.850929730039,50598.924327212735,208894.25977970683,-32820.44911475119,15.0,8.292584649633122,6.707415350366878,8127.344820472683,-0.4768835124260049,-0.3251923967128287,2466.1670330121606,1.383915668984136,0.2017085443277979,T/O C,0.0868144057851323,7559.117044,False,2,1.142728785261577,696629.9033201438,738414.6884999999,-16623.91481320362
75500,400.25638739288854,96609.62375986097,1.1786283261572281,285.5496440003335,81.4644407713309,83.02301846125152,12.094382888322997,2380.7840331344482,50598.7845005854,208896.13935164348,-32818.42971618721,15.0,8.289705042011756,6.7102949579882445,8125.630259750234,-0.476858911585726,-0.3251900823361386,2467.550816216919,1.383783204758579,0.20161821342792996,T/O C,0.08683244208826507,7559.117044,False,2,1.1429691817556344,696629.5431233684,738414.6884999999,-16624.27500997903
75500,400.4579152760584,96607.29297028932,1.1786052999043226,285.5483334819462,81.45585573086403,83.01507122207933,12.08896309205429,2379.717144105175,50598.64800036016,208898.01910059966,-32816.41346700577,15.0,8.286824826540464,6.713175173459536,8123.916062475207,-0.47683435033217747,-0.3251877761224576,2468.93446696428,1.3836507473610904,0.2015278831698107,T/O C,0.0868504888314704,7559.117044,False,2,1.1432096289920184,696629.1831324194,738414.6884999999,-16624.635000928072
75500,400.65935282960953,96604.96327047766,1.1785822843117293,285.5470235507056,81.44727159159218,83.0071243916013,12.083543334084736,2378.6502626151055,50598.514825911305,208899.89902682317,-32814.40036633343,15.0,8.2839440030606,6.716055996939399,8122.202228436101,-0.4768098286821792,-0.3251854781732673,2470.3179852610606,1.3835182967806718,0.20143755355115853,T/O C,0.08686854601993496,7559.117044,False,2,1.1434501269838713,696628.8233391305,738414.6884999999,-16624.99479421694
75500,400.8607000541792,96602.6346603566,1.1785592793789081,285.5457142066075,81.43868835275288,82.99917796915709,12.07812361427491,2377.583388636793,50598.38497661659,208901.7791305623,-32812.39041329958,15.0,8.281062571412292,6.718937428587708,8120.488757421431,-0.47678534665244526,-0.3251831885895303,2471.701371114067,1.3833858530063197,0.2013472245696637,T/O C,0.08688661365885572,7559.117044,False,2,1.1436906757444398,696628.463735377,738414.6884999999,-16625.354397970485
75500,401.0619569504022,96600.30713985705,1.1785362851053207,285.5444054496478,81.43010601358252,82.99123195408609,12.072703932483716,2376.5165221424636,50598.25845185718,208903.65941206538,-32810.383607037074,15.0,8.278180531434415,6.7218194685655845,8118.775649219742,-0.47676090425958884,-0.3251809074716791,2473.084624530094,1.3832534160270265,0.20125689622298853,T/O C,0.08690469175343965,7559.117044,False,2,1.1439312752870736,696628.1043130762,738414.6884999999,-16625.713820271194
75500,401.26312351891096,96597.98070890986,1.1785133014904297,285.54309727982235,81.42152457331794,82.98328634572742,12.06728428856839,2375.4496631040133,50598.135251017775,208905.53987158084,-32808.379946682224,15.0,8.275297882964631,6.724702117035369,8117.0629036196115,-0.47673650152012315,-0.3251786349196187,2474.467745515926,1.3831209858317792,0.20116656850876755,T/O C,0.08692278030890396,7559.117044,False,2,1.1441719256252263,696627.745064188,738414.6884999999,-16626.073069159407
75500,401.4641997603356,96595.65536744594,1.1784903285336972,285.54178969712706,81.41294403119481,82.97534114341991,12.06186468238451,2374.3828114930134,50598.01537348638,208907.420509357,-32806.37943137466,15.0,8.272414625839364,6.727585374160636,8115.350520409643,-0.4767121384504636,-0.3251763710327428,2475.8507340783353,1.382988562409561,0.2010762414246075,T/O C,0.08694087933047581,7559.117044,False,2,1.1444126267724533,696627.3859807128,738414.6884999999,-16626.432152634603
75500,401.6651856753037,96593.33111539624,1.1784673662345857,285.5404827015578,81.40436438644927,82.96739634650213,12.056445113786012,2373.315967280711,50597.89881865446,208909.30132564247,-32804.38206025725,15.0,8.26953075989382,6.73046924010618,8113.638499378458,-0.47668781506692526,-0.3251741159099274,2477.2335902240848,1.3828561457493502,0.20098591496808765,T/O C,0.08695898882339262,7559.117044,False,2,1.1446533787424131,696627.0270546925,738414.6884999999,-16626.791078654933
75500,401.8660812644404,96591.00795269197,1.1784444145925608,285.53917629311053,81.3957856383179,82.95945195431237,12.051025582625186,2372.2491304380287,50597.78558591694,208911.18232068612,-32802.38783247612,15.0,8.266646284961999,6.733353715038001,8111.926840314728,-0.47666353138572043,-0.32517186964952066,2478.616313959925,1.3827237358401208,0.20089558913676,T/O C,0.08697710879290174,7559.117044,False,2,1.144894181548866,696626.668278211,738414.6884999999,-16627.149855136406
75500,402.06688652836857,96588.68587926393,1.178421473607083,285.5378704717811,81.38720778603454,82.95150796618866,12.045606088752697,2371.1823009355703,50597.67567467194,208913.06349473647,-32800.396747180755,15.0,8.263761200876676,6.736238799123324,8110.215543007118,-0.4766392874229746,-0.32516963234939655,2479.9989052925957,1.3825913326708419,0.20080526392814904,T/O C,0.08699523924426061,7559.117044,False,2,1.1451350352056733,696626.3096433904,738414.6884999999,-16627.50848995708
75500,402.26760146770835,96586.36489504346,1.1783985432776192,285.5365652375656,81.3786308288366,82.94356438146875,12.040186632017582,2370.1154787436185,50597.56908432116,208914.94484804256,-32798.40880352387,15.0,8.260875507469429,6.739124492530571,8108.504607244354,-0.4766150831947058,-0.32516740410688616,2481.3813642288264,1.3824589362304782,0.20071493933975232,T/O C,0.08701338018273677,7559.117044,False,2,1.1453759397267975,696625.9511423957,738414.6884999999,-16627.866990951705
75500,402.4682260830774,96584.04499996178,1.1783756236036338,285.53526059045987,81.37005476595884,82.93562119949013,12.034767212267267,2369.048663832139,50597.46581426958,208916.82638085313,-32796.42400066173,15.0,8.257989204570634,6.7420107954293655,8106.794032815178,-0.4765909187168419,-0.3251651850188264,2482.7636907753345,1.3823265465079906,0.20062461536904042,T/O C,0.08703153161360769,7559.117044,False,2,1.1456168951263028,696625.592767432,738414.6884999999,-16628.225365915452
75500,402.66876037509087,96581.72619395013,1.1783527145845925,285.53395653046,81.36147959663404,82.92767841959004,12.029347829347575,2367.9818561707825,50597.3658639255,208918.70809341734,-32794.442337753426,15.0,8.255102292009465,6.7448977079905355,8105.08381950836,-0.47656679400521273,-0.3251629751815632,2484.145884938827,1.3821941634923347,0.20053429201345702,T/O C,0.08704969354216088,7559.117044,False,2,1.1458579014183519,696625.2345107431,738414.6884999999,-16628.583622604376
75500,402.86920434436126,96579.40847693988,1.1783298162199614,285.5326530575619,81.35290532009938,82.91973604110545,12.023928483102726,2366.9150557288826,50597.26923270063,208920.5899859843,-32792.46381396163,15.0,8.252214769613914,6.747785230386086,8103.373967112705,-0.4765427090755521,-0.32516077469092475,2485.5279467259993,1.3820617871724623,0.2004439692704192,T/O C,0.08706786597369387,7559.117044,False,2,1.1460989586172097,696624.8763646143,738414.6884999999,-16628.941768733086
75500,403.0695579914986,96577.09184886227,1.1783069285092056,285.53135017176163,81.34433193558772,82.91179406337307,12.018509173375355,2365.8482624754633,50597.175920009926,208922.4720588033,-32790.48842845191,15.0,8.249326637210775,6.750673362789225,8101.664475417038,-0.4765186639435008,-0.3251585836422652,2486.9098761435366,1.381929417537321,0.20035364713731732,T/O C,0.08708604891351412,7559.117044,False,2,1.1463400667372383,696624.5183213691,738414.6884999999,-16629.29981197836
75500,403.2698213171101,96574.77630964895,1.1782840514517945,285.53004787305525,81.33575944233317,82.90385248572932,12.013089900006515,2364.781476379235,50597.085925271786,208924.3543121236,-32788.51618039346,15.0,8.24643789462567,6.75356210537433,8099.955344210236,-0.4764946586246047,-0.3251564021304222,2488.2916731981127,1.3817970545758533,0.20026332561151558,T/O C,0.08710424236693909,7559.117044,False,2,1.1465812257929002,696624.1603733718,738414.6884999999,-16629.657759975642
75500,403.4699943218004,96572.46185923136,1.1782611850471942,285.5287461614388,81.32718783957264,82.89591130751042,12.007670662835686,2363.7146974085995,50596.99924790778,208926.2367461946,-32786.54706895846,15.0,8.243548541683037,6.756451458316963,8098.246573281177,-0.4764706931343201,-0.3251542302497671,2489.6733378963895,1.3816646982769978,0.20017300469035168,T/O C,0.08712244633929617,7559.117044,False,2,1.1468224357987564,696623.8025130243,738414.6884999999,-16630.01562032313
75500,403.67007700617154,96570.14849754095,1.1782383292948722,285.52744503690826,81.31861712653638,82.88797052805228,12.002251461700784,2362.6479255316503,50596.91588734283,208928.11936126588,-32784.581093322224,15.0,8.240658578206142,6.759341421793858,8096.538162418787,-0.4764467674880059,-0.3251520680941696,2491.054870245019,1.381532348629689,0.20008268437113721,T/O C,0.08714066083592265,7559.117044,False,2,1.1470636967694663,696623.4447327685,738414.6884999999,-16630.373400578974
75500,403.8700693708227,96567.83622450952,1.1782154841942982,285.52614449945986,81.31004730246059,82.8800301466906,11.996832296438166,2361.581160716174,50596.835843005174,208930.00215758686,-32782.61825266358,15.0,8.237768004017088,6.762231995982912,8094.830111412026,-0.4764228817009329,-0.3251499157570141,2492.436270250642,1.3814000056228573,0.19999236465115794,T/O C,0.08715888586216575,7559.117044,False,2,1.1473050087197871,696623.087025085,738414.6884999999,-16630.731108262436
75500,404.06997141635037,96565.52504006872,1.1781926497449415,285.5248445490896,81.30147836657795,82.8720901627608,11.991413166882646,2360.514402929655,50596.75911432633,208931.8851354075,-32780.65854616411,15.0,8.234876818936801,6.765123181063199,8093.122420049884,-0.47639903578827675,-0.32514777333120876,2493.8175379198874,1.3812676692454282,0.1999020455276734,T/O C,0.08717712142338263,7559.117044,False,2,1.147546371664573,696622.7293824926,738414.6884999999,-16631.088750854833
75500,404.26978314334826,96563.21494415031,1.1781698259462716,285.5235451857937,81.29291031812082,82.86415057559805,11.985994072867493,2359.4476521392703,50596.68570074106,208933.7682949772,-32778.701973009156,15.0,8.231985022785064,6.768014977214936,8091.415088121378,-0.4763752297651272,-0.325145640909173,2495.1986732593737,1.3811353394863237,0.1998117269979178,T/O C,0.08719536752494034,7559.117044,False,2,1.1477877856187773,696622.3717975492,738414.6884999999,-16631.446335798246
75500,404.4695045524074,96560.90593668607,1.1781470127977582,285.5222464095682,81.28434315632434,82.85621138453727,11.980575014224446,2358.3809083118986,50596.61560168732,208935.6516365462,-32776.74853238641,15.0,8.229092615380502,6.770907384619498,8089.708115415556,-0.47635146364647896,-0.32514351858286916,2496.579676275708,1.3810030163344609,0.19972140905909946,T/O C,0.08721362417221572,7559.117044,False,2,1.148029250597447,696622.014262849,738414.6884999999,-16631.803870498436
75500,404.6691356441158,96558.59801760786,1.178124210298872,285.5209482204093,81.27577688041858,82.84827258891315,11.975155990783716,2357.314171414117,50596.54881660637,208937.53516036415,-32774.79822348751,15.0,8.226199596540578,6.773800403459422,8088.001501721501,-0.4763277374472436,-0.3251414064437731,2497.960546975487,1.3808706997787537,0.19963109170840135,T/O C,0.08723189137059549,7559.117044,False,2,1.1482707666157281,696621.6567710254,738414.6884999999,-16632.161362322047
75500,404.8686764190588,96556.29118684775,1.1781014184490857,285.5196506183132,81.26721148963797,82.84033418806011,11.969737002374,2356.2474414122044,50596.485344942754,208939.41886668134,-32772.851045506686,15.0,8.223305966081622,6.776694033918378,8086.295246828337,-0.4763040511822352,-0.32513930458288226,2499.341285365295,1.3807383898081105,0.19954077494298098,T/O C,0.08725016912547628,7559.117044,False,2,1.1485123336888616,696621.2993147498,738414.6884999999,-16632.51881859766
75500,405.06812687781877,96553.98544433758,1.1780786372478693,285.51835360327607,81.25864698321581,82.83239618131235,11.964318048822488,2355.180718272143,50596.42518614414,208941.30275574763,-32770.90699764178,15.0,8.220411723818817,6.779588276181183,8084.589350525208,-0.47628040486618933,-0.3251372130907419,2500.721891451706,1.3806060864114371,0.19945045875997072,T/O C,0.08726845744226452,7559.117044,False,2,1.1487539518321848,696620.9418867299,738414.6884999999,-16632.876246617525
75500,405.26748702097524,96551.68079000957,1.1780558666946968,285.51705717529416,81.2500833603827,82.82445856800379,11.958899129954863,2354.1140019596187,50596.36833966149,208943.18682781348,-32768.96607909328,15.0,8.217516869566209,6.782483130433791,8082.883812601305,-0.47625679851374486,-0.32513513205741773,2502.1023652412837,1.3804737895776344,0.19936014315647793,T/O C,0.0872867563263764,7559.117044,False,2,1.148995621061129,696620.5844797117,738414.6884999999,-16633.233653635718
75500,405.4667568491048,96549.37722379564,1.1780331067890388,285.5157613343636,81.24152062037123,82.81652134746814,11.95348024559532,2353.0472924400237,50596.314804948845,208945.07108312906,-32767.028289065056,15.0,8.214621403136718,6.785378596863282,8081.17863284583,-0.476233232139462,-0.32513306157253286,2503.4827067405795,1.3803414992955994,0.19926982812958488,T/O C,0.08730506578323799,7559.117044,False,2,1.1492373413912216,696620.2270864766,738414.6884999999,-16633.591046870803
