AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
-179.148636,70372.843750,9.798100,1.319814,3.353609,-6.713669,1.217699,515.910889,77.373405,6680.504395,6963.160645,0.490295,0.073532
-179.148544,70372.843750,9.798100,1.319970,3.351044,-6.709750,1.217699,516.349243,77.212044,6729.069336,7020.732910,0.491463,0.073491
-179.148376,70372.828125,9.798100,1.320130,3.348411,-6.705690,1.217699,517.053162,77.111099,6780.916992,7082.044434,0.492908,0.073510
-179.148209,70372.828125,9.798100,1.320291,3.345740,-6.701622,1.217699,517.811218,76.943077,6834.682129,7145.339844,0.494419,0.073467
-179.147949,70372.820312,9.798100,1.320473,3.342692,-6.696915,1.217699,517.240173,76.794235,6898.478516,7220.146973,0.494775,0.073459
-179.147736,70372.820312,9.798100,1.320632,3.339988,-6.692842,1.217699,515.696899,76.639191,6955.859375,7287.074219,0.494097,0.073429
-179.147430,70372.804688,9.798100,1.320790,3.337322,-6.688762,1.217699,514.146057,76.491440,7015.061523,7355.852539,0.493399,0.073405
-179.147247,70372.804688,9.798100,1.320951,3.334550,-6.684597,1.217699,513.273254,76.344254,7077.145996,7427.650391,0.493380,0.073385
-179.147034,70372.789062,9.798100,1.321109,3.331831,-6.680607,1.217699,512.962646,76.145454,7138.193848,7497.980469,0.493887,0.073314
-179.147003,70372.789062,9.798100,1.321281,3.328942,-6.676404,1.217699,512.601318,76.005394,7204.167969,7573.675293,0.494396,0.073306
-179.146759,70372.781250,9.798100,1.321469,3.325840,-6.672061,1.217699,512.124329,75.799782,7274.230469,7653.765625,0.494858,0.073244
-179.146545,70372.781250,9.798100,1.321661,3.322839,-6.667894,1.217699,511.857056,75.657043,7343.193848,7732.285156,0.495493,0.073238
-179.146362,70372.421875,9.798100,1.321875,3.319706,-6.663624,1.217699,511.585571,75.442200,7415.411133,7814.240723,0.496166,0.073168
-179.146286,70372.421875,9.798100,1.322102,3.316566,-6.659436,1.217699,511.193909,75.306816,7488.047852,7896.392090,0.496725,0.073175
-179.146240,70372.750000,9.798100,1.322358,3.313231,-6.655095,1.217699,510.452454,75.100868,7564.740234,7982.871094,0.497004,0.073122
-179.146301,70372.750000,9.798100,1.322629,3.309945,-6.650815,1.217699,509.711182,74.974648,7641.913086,8069.624023,0.497268,0.073144
-179.146164,70372.742188,9.798100,1.322923,3.306556,-6.646515,1.217699,508.939453,74.772865,7721.044434,8158.343262,0.497533,0.073097
-179.146103,70372.742188,9.798100,1.323243,3.303077,-6.642102,1.217699,506.124786,74.615219,7803.910156,8250.992188,0.495824,0.073097
-179.145981,70372.726562,9.798100,1.323609,3.299273,-6.637367,1.217699,502.969543,74.372528,7894.180176,8351.668945,0.493870,0.073027
-179.145966,70372.726562,9.798100,1.323975,3.295663,-6.632876,1.217699,499.956085,74.204857,7981.621582,8448.936523,0.491987,0.073022
-179.145767,70372.718750,9.798100,1.324384,3.291769,-6.628063,1.217699,497.596130,73.969627,8076.555664,8554.306641,0.490824,0.072963
-179.145737,70372.718750,9.798100,1.324776,3.288164,-6.623621,1.217699,495.557922,73.795357,8165.735352,8653.054688,0.489886,0.072951
-179.145645,70372.703125,9.798100,1.325209,3.284295,-6.618867,1.217699,493.530731,73.577629,8262.597656,8760.105469,0.489033,0.072907
