AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd
1.848903,64066.63281,9.793587,1.747252,153.417343,275.300873,1.055148,623273.3125,37733.85938,62139.31641,1.08465E+21,0.326636,0.019775
1.847464,64066.58203,9.793587,1.745817,153.445297,275.352356,1.055148,623463.9375,37746.34375,62138.9375,1.08465E+21,0.326617,0.019774
1.845937,64066.54688,9.793587,1.744277,153.475159,275.407471,1.055148,623330.8125,37750.5,62138.02734,0,0.32642,0.019769
1.844456,64064.59766,9.793587,1.742793,153.503906,275.460419,1.055149,623392.6875,37758.57813,62137.49609,-5.4049,0.32633,0.019766
1.842961,64066.46484,9.793587,1.741287,153.533051,275.514069,1.055149,623343.1875,37765.20703,62136.65234,1.08465E+21,0.32618,0.019762
1.841377,64066.42578,9.793587,1.73969,153.563904,275.570984,1.055149,623349.125,37772,62135.89453,-7.53329E+36,0.326052,0.019757
1.839794,64066.38281,9.793587,1.738088,153.595016,275.628357,1.055149,623290.0625,37778.30859,62135.08203,62324.25781,0.325889,0.019753
1.838332,64066.33594,9.793587,1.73661,153.623795,275.681335,1.05515,623319.6875,37787.36719,62134.57813,0,0.325782,0.01975
1.836832,64066.29688,9.793587,1.735103,153.653061,275.735229,1.05515,623394.4375,37796.10156,62133.89063,0,0.325697,0.019747
1.835389,64066.25391,9.793587,1.733635,153.681763,275.788055,1.05515,623247.5625,37800.21875,62133.21484,-5.54759E+25,0.325499,0.019742
1.833898,64066.21484,9.793587,1.732134,153.711105,275.842072,1.05515,623367.875,37810.14844,62132.53125,62137.49609,0.325437,0.019739
1.832461,64066.17188,9.793587,1.730679,153.739502,275.894409,1.055151,623316.1875,37816.91016,62131.8125,0,0.32529,0.019736
1.83101,64066.13281,9.793587,1.729211,153.76828,275.947418,1.055151,623319.4375,37823.28125,62131.21094,62325.31641,0.32517,0.019731
1.829586,64066.09375,9.793587,1.727767,153.796722,275.999664,1.055151,623296.9375,37830.58984,62130.51953,0,0.325038,0.019728
1.828081,64066.05469,9.793587,1.726248,153.826645,276.054779,1.055151,623351.75,37838.77344,62129.77734,0,0.32494,0.019725
1.826562,64066.01172,9.793587,1.724705,153.857178,276.111084,1.055151,623289.375,37844.61328,62128.96484,0.000635,0.324778,0.01972
1.825137,64065.96875,9.793587,1.723257,153.885986,276.164154,1.055152,623284.9375,37852.67578,62128.45313,0,0.324655,0.019717
1.823715,64065.92578,9.793587,1.721828,153.914444,276.216522,1.055152,623413.9375,37863.16406,62127.79688,0,0.324602,0.019715
1.822305,64065.88672,9.793587,1.720392,153.943085,276.269287,1.055152,623266.5625,37866.94141,62127.16016,0,0.324404,0.019709
1.820924,64065.84766,9.793587,1.719002,153.970901,276.320404,1.055152,623400.9375,37877.16797,62126.51172,0,0.324357,0.019708
1.819278,64065.81641,9.793587,1.717339,154.004013,276.381531,1.055153,623361.8125,37883.35938,62125.74609,0,0.324197,0.019702
1.817824,64065.76172,9.793587,1.715879,154.032883,276.434753,1.055153,623441.25,37893.63672,62124.94531,0,0.324116,0.0197
1.816329,64065.72266,9.793587,1.714361,154.06311,276.490448,1.055153,623307.625,37897.44922,62124.35547,0,0.32392,0.019695
1.814931,64065.67578,9.793587,1.712951,154.091171,276.542084,1.055153,623395.5625,37907.91406,62123.77734,0,0.323847,0.019693
1.813521,64065.64063,9.793587,1.711524,154.119614,276.594391,1.055153,623357.6875,37913.875,62123.12891,0,0.323708,0.019689
1.812132,64065.59766,9.793587,1.710115,154.147873,276.646362,1.055154,623332,37920.30859,62122.41016,62128.45313,0.323576,0.019685
1.810698,64065.5625,9.793587,1.708668,154.176849,276.699768,1.055154,623401.375,37929.375,62121.87891,-5.4049,0.32349,0.019682
1.809298,64065.51953,9.793587,1.707252,154.205292,276.752136,1.055154,623366.375,37935.86328,62121.08594,62124.94531,0.323353,0.019678
1.807849,64065.48047,9.793587,1.705782,154.235046,276.806976,1.055154,623336.625,37941.88672,62120.46484,0,0.323213,0.019674
1.806234,64065.44141,9.793587,1.704156,154.267914,276.867706,1.055155,623434.25,37952.16406,62119.35938,0,0.323125,0.019671
1.804865,64065.39063,9.793587,1.702775,154.295837,276.919098,1.055155,623412.6875,37960.39453,62119.25781,62125.74609,0.322997,0.019668
1.80338,64065.35547,9.793587,1.701263,154.326706,276.976044,1.055155,623307.8125,37964.43359,62118.33594,0,0.322814,0.019662
1.801961,64065.30859,9.793587,1.699839,154.35582,277.029694,1.055155,623474.5625,37976.99609,62117.6875,62127.16016,0.322778,0.019661
1.800545,64065.26953,9.793587,1.698411,154.384949,277.083344,1.055156,623424.375,37983.62109,62117.10547,0,0.32263,0.019657
1.799165,64065.22656,9.793587,1.697019,154.413437,277.135773,1.055156,623426.9375,37990.47656,62116.50781,0,0.322513,0.019653
1.797783,64065.1875,9.793587,1.695626,154.44194,277.188324,1.055156,623436.625,37998.70313,62115.79688,1.08465E+21,0.322398,0.01965
1.796271,64065.15234,9.793587,1.694113,154.472824,277.2453,1.055156,623512.625,38007.10938,62115.05859,0,0.322309,0.019647
1.794858,64065.10547,9.793587,1.692686,154.502075,277.299194,1.055157,623423.3125,38012.98047,62114.44531,0.004724,0.322141,0.019642
1.793273,64065.06641,9.793587,1.691095,154.534576,277.359222,1.055157,623492.625,38022.35156,62113.50391,1.08465E+21,0.322041,0.019639
1.791888,64065.01953,9.793587,1.68971,154.562759,277.411102,1.055157,623529.3125,38032.03906,62113.24219,0,0.321942,0.019637
1.790277,64064.98438,9.793587,1.688076,154.596268,277.472992,1.055157,623388.75,38034.89063,62112.10156,0,0.32173,0.01963
1.788754,64064.93359,9.793587,1.686554,154.627472,277.530548,1.055158,623541.5625,38047.98438,62111.52734,0.004724,0.321679,0.019629
1.787385,64064.88672,9.793587,1.685179,154.655533,277.582214,1.055158,623502.8125,38055.72656,62111.28906,0,0.321542,0.019625
1.78592,64064.84766,9.793587,1.6837,154.685898,277.638245,1.055158,623448.1875,38060.61328,62110.38672,0,0.321388,0.01962
1.78445,64064.80859,9.793587,1.682224,154.716309,277.694275,1.055158,623500.9375,38070.4375,62109.66406,81150.39844,0.321288,0.019618
1.78288,64064.76953,9.793587,1.680661,154.748169,277.753113,1.055158,623606.6875,38080.75391,62108.82031,0,0.321211,0.019615
1.781417,64064.72266,9.793587,1.679179,154.778687,277.809296,1.055159,623410.75,38083.89844,62108.26563,1.8728E+31,0.320983,0.019609
