AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface,,
1.898065,64067.98438,9.793585,1.796698,152.454193,273.526245,1.05514,12261.93317,198215.7438,3.165517,623292.5625,37494.49219,62163.16406,0,0.330789,0.019899,122,6,
1.896572,64067.93359,9.793585,1.795201,152.483109,273.579468,1.05514,12266.58773,198290.9854,3.164313,623307.375,37502.39844,62162.36719,0,0.330671,0.019895,122,6,
1.895025,64067.89453,9.793585,1.793646,152.513123,273.634766,1.055141,12271.41859,198369.0767,3.163065,623272.4375,37509.22656,62161.74219,0,0.330523,0.019891,122,6,
1.893373,64067.85547,9.793585,1.791998,152.544754,273.693085,1.055141,12276.51211,198451.4142,3.161751,623374.875,37518.4375,62160.64453,0,0.33044,0.019888,122,6,
1.891867,64067.80859,9.793585,1.790478,152.57399,273.746918,1.055141,12281.22242,198527.5569,3.160536,623227.1875,37523.13281,62160.24609,0,0.330235,0.019883,122,6,
1.890433,64067.76563,9.793585,1.789039,152.601715,273.797943,1.055141,12285.68761,198599.7374,3.159385,623299.1875,37531.94922,62159.62891,837.546875,0.330153,0.01988,122,6,
1.888881,64067.73047,9.793585,1.787485,152.631516,273.852875,1.055142,12290.48921,198677.3559,3.158149,623330.1875,37539.80469,62158.76563,0,0.33004,0.019877,122,6,
1.887386,64067.68359,9.793585,1.78598,152.66037,273.906006,1.055142,12295.13936,198752.5262,3.156953,623281.375,37545.55078,62157.97656,2.72008E+23,0.32989,0.019872,122,6,
1.885741,64067.64844,9.793585,1.78432,152.692352,273.965027,1.055142,12300.29436,198835.8573,3.155628,623241.75,37551.18359,62157.14063,0,0.32973,0.019867,122,6,
1.884212,64067.60156,9.793585,1.782782,152.722046,274.019714,1.055142,12305.0816,198913.2438,3.154398,623291.125,37560.99609,62156.34766,-2,0.329628,0.019864,122,6,
1.882743,64067.55859,9.793585,1.781302,152.750671,274.072388,1.055143,12309.69763,198987.8624,3.153213,623273.125,37567.67578,62155.83594,62156.34766,0.329495,0.01986,122,6,
1.881103,64067.52344,9.793585,1.779651,152.782715,274.1315,1.055143,12314.86691,199071.4245,3.151887,623278.375,37574.53516,62154.76953,0,0.32936,0.019856,122,6,
1.879641,64067.47266,9.793585,1.778181,152.811234,274.18399,1.055143,12319.46755,199145.7944,3.150708,623299.5625,37583.69922,62154.32813,0,0.329248,0.019853,122,6,
1.878087,64067.4375,9.793585,1.77661,152.841888,274.240448,1.055143,12324.41356,199225.7473,3.149442,623240.625,37588.92188,62153.38672,0,0.329084,0.019848,122,6,
1.876471,64067.39453,9.793585,1.774979,152.873901,274.2995,1.055144,12329.57961,199309.2573,3.14812,623267.9375,37596.82031,62152.57813,0,0.328961,0.019844,122,6,
1.874985,64067.34766,9.793585,1.773483,152.903259,274.353638,1.055144,12334.31701,199385.8379,3.146909,623294.875,37606.58984,62152.00781,534.8125,0.328849,0.019841,122,6,
1.873339,64067.30859,9.793585,1.771833,152.935654,274.413422,1.055144,12339.54809,199470.399,3.145573,623347.9375,37614.19922,62150.96875,0,0.328737,0.019837,122,6,
1.871839,64067.26172,9.793585,1.770318,152.965469,274.468353,1.055144,12344.36268,199548.2275,3.144343,623263.1875,37621.05078,62150.51172,0,0.328564,0.019833,122,6,
1.870255,64067.22266,9.793585,1.768735,152.996475,274.525482,1.055145,12349.37034,199629.177,3.143067,623397.875,37631.36328,62149.5625,0,0.328502,0.01983,122,6,
1.868565,64067.18359,9.793585,1.767027,153.029984,274.587341,1.055145,12354.78309,199716.6747,3.141688,623261.0625,37635.74219,62148.62109,0,0.328286,0.019824,122,6,
1.866885,64067.13672,9.793585,1.765351,153.062698,274.647766,1.055145,12360.06887,199802.1201,3.140342,623415.5625,37647.59375,62147.78125,0,0.328227,0.019821,122,6,
1.865435,64067.08203,9.793585,1.763892,153.091125,274.700073,1.055145,12364.66317,199876.3875,3.139172,623322.75,37654.60938,62147.64063,0,0.328056,0.019818,122,6,
1.86388,64067.04688,9.793585,1.762328,153.121628,274.756287,1.055146,12369.59499,199956.1111,3.137919,623321.875,37660.91797,62146.59766,1.08465E+21,0.327925,0.019813,122,6,
1.86248,64067,9.793585,1.760918,153.1492,274.806946,1.055146,12374.05158,200028.1524,3.136786,623319.3125,37669.04297,62146.12109,69.917969,0.327806,0.01981,122,6,
1.860986,64066.96484,9.793585,1.759414,153.178604,274.861053,1.055146,12378.80631,200105.0133,3.13558,623323.9375,37675.83594,62145.24219,89.982422,0.327682,0.019806,122,6,
1.859507,64066.92188,9.793585,1.757929,153.207657,274.914551,1.055146,12383.50523,200180.9719,3.134388,623349,37683.46484,62144.46875,97.404297,0.327571,0.019803,122,6,
1.858035,64066.87891,9.793587,1.756439,153.236923,274.968445,1.055146,12388.23958,200257.5032,3.133189,623271.5625,37688.89063,62143.82031,-5.54759E+25,0.327405,0.019798,122,6,
1.856524,64066.83984,9.793587,1.754924,153.266708,275.023315,1.055147,12393.05873,200335.4054,3.131968,623370.5,37698.57813,62143.00781,36.639648,0.32733,0.019795,122,6,
1.855044,64066.79688,9.793587,1.753426,153.296204,275.077667,1.055147,12397.83053,200412.5421,3.130761,623286.625,37704.35547,62142.39063,0,0.32716,0.019791,122,6,
1.853526,64066.75781,9.793587,1.751908,153.32605,275.13269,1.055147,12402.66282,200490.6568,3.129539,623404,37714.125,62141.58594,63296.11328,0.327094,0.019788,122,6,
1.851988,64066.71484,9.793587,1.750356,153.356522,275.188782,1.055147,12407.59589,200570.4005,3.128293,623322.3125,37720.22266,62140.82813,62320.51563,0.326921,0.019784,122,6,
1.850472,64066.67188,9.793587,1.748841,153.386169,275.243408,1.055148,12412.39518,200647.9817,3.127081,623417.5,37729.48047,62140.21094,62319.57031,0.326845,0.019781,122,6,
1.848903,64066.63281,9.793587,1.747252,153.417343,275.300873,1.055148,12417.44521,200729.6161,3.125807,623273.3125,37733.85938,62139.31641,1.08465E+21,0.326636,0.019775,122,6,
1.847464,64066.58203,9.793587,1.745817,153.445297,275.352356,1.055148,12421.97358,200802.8178,3.124665,623463.9375,37746.34375,62138.9375,1.08465E+21,0.326617,0.019774,122,6,
1.845937,64066.54688,9.793587,1.744277,153.475159,275.407471,1.055148,12426.81166,200881.0259,3.123447,623330.8125,37750.5,62138.02734,0,0.32642,0.019769,122,6,
1.844456,64064.59766,9.793587,1.742793,153.503906,275.460419,1.055149,12431.47025,200956.3327,3.122182,623392.6875,37758.57813,62137.49609,-5.4049,0.32633,0.019766,122,6,
1.842961,64066.46484,9.793587,1.741287,153.533051,275.514069,1.055149,12436.194,201032.6926,3.121087,623343.1875,37765.20703,62136.65234,1.08465E+21,0.32618,0.019762,122,6,
1.841377,64066.42578,9.793587,1.73969,153.563904,275.570984,1.055149,12441.19555,201113.5433,3.11983,623349.125,37772,62135.89453,-7.53329E+36,0.326052,0.019757,122,6,
1.839794,64066.38281,9.793587,1.738088,153.595016,275.628357,1.055149,12446.24014,201195.0899,3.118564,623290.0625,37778.30859,62135.08203,62324.25781,0.325889,0.019753,122,6,
1.838332,64066.33594,9.793587,1.73661,153.623795,275.681335,1.05515,12450.90733,201270.5356,3.117392,623319.6875,37787.36719,62134.57813,0,0.325782,0.01975,122,6,
1.836832,64066.29688,9.793587,1.735103,153.653061,275.735229,1.05515,12455.65456,201347.2752,3.116202,623394.4375,37796.10156,62133.89063,0,0.325697,0.019747,122,6,
1.835389,64066.25391,9.793587,1.733635,153.681763,275.788055,1.05515,12460.31114,201422.5495,3.115036,623247.5625,37800.21875,62133.21484,-5.54759E+25,0.325499,0.019742,122,6,
1.833898,64066.21484,9.793587,1.732134,153.711105,275.842072,1.05515,12465.07254,201499.518,3.113844,623367.875,37810.14844,62132.53125,62137.49609,0.325437,0.019739,122,6,
1.832461,64066.17188,9.793587,1.730679,153.739502,275.894409,1.055151,12469.68279,201574.0433,3.112691,623316.1875,37816.91016,62131.8125,0,0.32529,0.019736,122,6,
1.83101,64066.13281,9.793587,1.729211,153.76828,275.947418,1.055151,12474.35297,201649.5374,3.111523,623319.4375,37823.28125,62131.21094,62325.31641,0.32517,0.019731,122,6,
1.829586,64066.09375,9.793587,1.727767,153.796722,275.999664,1.055151,12478.97095,201724.1877,3.11037,623296.9375,37830.58984,62130.51953,0,0.325038,0.019728,122,6,
1.828081,64066.05469,9.793587,1.726248,153.826645,276.054779,1.055151,12483.82862,201802.7125,3.109158,623351.75,37838.77344,62129.77734,0,0.32494,0.019725,122,6,
1.826562,64066.01172,9.793587,1.724705,153.857178,276.111084,1.055151,12488.78914,201882.9,3.107921,623289.375,37844.61328,62128.96484,0.000635,0.324778,0.01972,122,6,
1.825137,64065.96875,9.793587,1.723257,153.885986,276.164154,1.055152,12493.46926,201958.5548,3.106754,623284.9375,37852.67578,62128.45313,0,0.324655,0.019717,122,6,
1.823715,64065.92578,9.793587,1.721828,153.914444,276.216522,1.055152,12498.09327,202033.3024,3.105603,623413.9375,37863.16406,62127.79688,0,0.324602,0.019715,122,6,
1.822305,64065.88672,9.793587,1.720392,153.943085,276.269287,1.055152,12502.74646,202108.5219,3.104445,623266.5625,37866.94141,62127.16016,0,0.324404,0.019709,122,6,
1.820924,64065.84766,9.793587,1.719002,153.970901,276.320404,1.055152,12507.26807,202181.6143,3.103321,623400.9375,37877.16797,62126.51172,0,0.324357,0.019708,122,6,
1.819278,64065.81641,9.793587,1.717339,154.004013,276.381531,1.055153,12512.65087,202268.628,3.101984,623361.8125,37883.35938,62125.74609,0,0.324197,0.019702,122,6,
1.817824,64065.76172,9.793587,1.715879,154.032883,276.434753,1.055153,12517.34539,202344.5154,3.100818,623441.25,37893.63672,62124.94531,0,0.324116,0.0197,122,6,
1.816329,64065.72266,9.793587,1.714361,154.06311,276.490448,1.055153,12522.26155,202423.9858,3.099599,623307.625,37897.44922,62124.35547,0,0.32392,0.019695,122,6,
1.814931,64065.67578,9.793587,1.712951,154.091171,276.542084,1.055153,12526.82638,202497.7769,3.098467,623395.5625,37907.91406,62123.77734,0,0.323847,0.019693,122,6,
1.813521,64065.64063,9.793587,1.711524,154.119614,276.594391,1.055153,12531.45408,202572.5843,3.097321,623357.6875,37913.875,62123.12891,0,0.323708,0.019689,122,6,
1.812132,64065.59766,9.793587,1.710115,154.147873,276.646362,1.055154,12536.05427,202646.9469,3.096183,623332,37920.30859,62122.41016,62128.45313,0.323576,0.019685,122,6,
1.810698,64065.5625,9.793587,1.708668,154.176849,276.699768,1.055154,12540.77056,202723.1863,3.095017,623401.375,37929.375,62121.87891,-5.4049,0.32349,0.019682,122,6,
1.809298,64065.51953,9.793587,1.707252,154.205292,276.752136,1.055154,12545.39942,202798.0125,3.093873,623366.375,37935.86328,62121.08594,62124.94531,0.323353,0.019678,122,6,
1.807849,64065.48047,9.793587,1.705782,154.235046,276.806976,1.055154,12550.24411,202876.3275,3.092676,623336.625,37941.88672,62120.46484,0,0.323213,0.019674,122,6,
1.806234,64065.44141,9.793587,1.704156,154.267914,276.867706,1.055155,12555.59642,202962.8483,3.091356,623434.25,37952.16406,62119.35938,0,0.323125,0.019671,122,6,
1.804865,64065.39063,9.793587,1.702775,154.295837,276.919098,1.055155,12560.14497,203036.3763,3.090234,623412.6875,37960.39453,62119.25781,62125.74609,0.322997,0.019668,122,6,
1.80338,64065.35547,9.793587,1.701263,154.326706,276.976044,1.055155,12565.1739,203117.6695,3.088996,623307.8125,37964.43359,62118.33594,0,0.322814,0.019662,122,6,
1.801961,64065.30859,9.793587,1.699839,154.35582,277.029694,1.055155,12569.91803,203194.359,3.087828,623474.5625,37976.99609,62117.6875,62127.16016,0.322778,0.019661,122,6,
1.800545,64065.26953,9.793587,1.698411,154.384949,277.083344,1.055156,12574.66554,203271.1032,3.08666,623424.375,37983.62109,62117.10547,0,0.32263,0.019657,122,6,
1.799165,64065.22656,9.793587,1.697019,154.413437,277.135773,1.055156,12579.30954,203346.174,3.085518,623426.9375,37990.47656,62116.50781,0,0.322513,0.019653,122,6,
1.797783,64065.1875,9.793587,1.695626,154.44194,277.188324,1.055156,12583.95688,203421.2989,3.084377,623436.625,37998.70313,62115.79688,1.08465E+21,0.322398,0.01965,122,6,
1.796271,64065.15234,9.793587,1.694113,154.472824,277.2453,1.055156,12588.99449,203502.7324,3.083141,623512.625,38007.10938,62115.05859,0,0.322309,0.019647,122,6,
1.794858,64065.10547,9.793587,1.692686,154.502075,277.299194,1.055157,12593.76408,203579.8336,3.081971,623423.3125,38012.98047,62114.44531,0.004724,0.322141,0.019642,122,6,
1.793273,64065.06641,9.793587,1.691095,154.534576,277.359222,1.055157,12599.06596,203665.5392,3.080672,623492.625,38022.35156,62113.50391,1.08465E+21,0.322041,0.019639,122,6,
1.791888,64065.01953,9.793587,1.68971,154.562759,277.411102,1.055157,12603.6647,203739.8783,3.079546,623529.3125,38032.03906,62113.24219,0,0.321942,0.019637,122,6,
1.790277,64064.98438,9.793587,1.688076,154.596268,277.472992,1.055157,12609.13294,203828.2731,3.078209,623388.75,38034.89063,62112.10156,0,0.32173,0.01963,122,6,
1.788754,64064.93359,9.793587,1.686554,154.627472,277.530548,1.055158,12614.22787,203910.6333,3.076963,623541.5625,38047.98438,62111.52734,0.004724,0.321679,0.019629,122,6,
1.787385,64064.88672,9.793587,1.685179,154.655533,277.582214,1.055158,12618.80802,203984.6722,3.075844,623502.8125,38055.72656,62111.28906,0,0.321542,0.019625,122,6,
1.78592,64064.84766,9.793587,1.6837,154.685898,277.638245,1.055158,12623.7665,204064.8266,3.074634,623448.1875,38060.61328,62110.38672,0,0.321388,0.01962,122,6,
1.78445,64064.80859,9.793587,1.682224,154.716309,277.694275,1.055158,12628.73343,204145.1177,3.073423,623500.9375,38070.4375,62109.66406,81150.39844,0.321288,0.019618,122,6,
1.78288,64064.76953,9.793587,1.680661,154.748169,277.753113,1.055158,12633.93803,204229.2507,3.072155,623606.6875,38080.75391,62108.82031,0,0.321211,0.019615,122,6,
1.781417,64064.72266,9.793587,1.679179,154.778687,277.809296,1.055159,12638.92441,204309.8561,3.070941,623410.75,38083.89844,62108.26563,1.8728E+31,0.320983,0.019609,122,6,
1.779829,64064.67969,9.793587,1.677596,154.811142,277.869202,1.055159,12644.22974,204395.6175,3.06965,623597.6875,38096.60547,62107.57422,0,0.320945,0.019607,122,6,
1.778355,64064.62891,9.793587,1.676121,154.841187,277.924591,1.055159,12649.13944,204474.9834,3.068456,623553.8125,38104.57031,62106.96875,0,0.320797,0.019604,122,6,
1.776948,64062.67969,9.793587,1.674705,154.870224,277.978058,1.05516,12653.88838,204551.7506,3.067211,623479.375,38109.75391,62106.47266,0,0.320639,0.019599,122,6,
1.775503,64064.54688,9.793587,1.673254,154.900085,278.033051,1.05516,12658.77002,204630.663,3.066118,623523.75,38118.88672,62105.70313,24.621582,0.320538,0.019596,122,6,
1.774135,64064.50391,9.793587,1.671895,154.927811,278.084076,1.05516,12663.30482,204703.9686,3.065018,623641.75,38130.10938,62105.22656,3.999939,0.320484,0.019595,122,6,
1.772745,64064.46484,9.793587,1.670495,154.956497,278.136902,1.05516,12667.9976,204779.8281,3.06388,623494.75,38132.69922,62104.60156,0.004724,0.320289,0.019589,122,6,
1.771375,64064.42578,9.793587,1.669112,154.985046,278.189392,1.05516,12672.6688,204855.3386,3.062749,623477.8125,38140.21484,62103.85938,0,0.320163,0.019585,122,6,
1.769831,64064.38672,9.793587,1.667584,155.016266,278.247009,1.055161,12677.77763,204937.9235,3.061513,623684.625,38152.58203,62103.15625,0,0.32014,0.019584,122,6,
1.768402,64064.33984,9.793587,1.666144,155.045731,278.30127,1.055161,12682.60041,205015.8844,3.060347,623500.875,38155.96875,62102.4375,0.004724,0.319924,0.019578,122,6,
1.767019,64064.30078,9.793587,1.66475,155.07457,278.354279,1.055161,12687.32174,205092.2053,3.059206,623496.1875,38163.54297,62102.03125,0,0.319802,0.019575,122,6,
1.765673,64064.25391,9.793587,1.663407,155.102234,278.405121,1.055161,12691.85167,205165.4321,3.058112,623616.9375,38174.84375,62101.47266,1.08465E+21,0.31975,0.019574,122,6,
1.764296,64064.21875,9.793587,1.662035,155.130341,278.456909,1.055161,12696.4534,205239.8197,3.057002,623619.8125,38181.64844,62100.84375,0,0.319636,0.01957,122,6,
1.762957,64064.17578,9.793587,1.660684,155.158234,278.50827,1.055162,12701.02243,205313.6787,3.0559,623495.75,38185.37109,62100.19531,62889.9375,0.319457,0.019565,122,6,
1.761467,64064.14453,9.793587,1.659196,155.188919,278.56485,1.055162,12706.04952,205394.9423,3.054689,623607.75,38195.88281,62099.53906,0,0.319388,0.019562,122,6,
1.760081,64064.09766,9.793587,1.657818,155.217102,278.61676,1.055162,12710.66776,205469.5968,3.053577,623669.0625,38205.49609,62098.89844,0,0.319304,0.01956,122,6,
1.758694,64064.05859,9.793587,1.656419,155.245941,278.66983,1.055162,12715.39432,205546.0022,3.05244,623502.875,38208.09766,62098.26953,0,0.3191,0.019554,122,6,
1.757319,64064.01563,9.793587,1.655039,155.274551,278.722534,1.055163,12720.08426,205621.8157,3.051313,623561,38217.49219,62097.70313,0,0.319012,0.019552,122,6,
1.755826,64063.98047,9.793587,1.653556,155.305069,278.778809,1.055163,12725.08762,205702.6957,3.050111,623679.375,38228.00391,62096.96484,0,0.318947,0.01955,122,6,
1.75446,64063.93359,9.793587,1.652186,155.333282,278.83075,1.055163,12729.71433,205777.4869,3.049001,623571.25,38233.18359,62096.48047,1.08026E+24,0.318776,0.019545,122,6,
1.75293,64063.89844,9.793587,1.650651,155.365036,278.889343,1.055163,12734.9222,205861.673,3.047752,623571.4375,38240.10156,62095.73828,71386.69531,0.318645,0.019541,122,6,
1.751525,64063.84766,9.793587,1.649253,155.393799,278.942352,1.055164,12739.64077,205937.9491,3.046621,623677.4375,38251.83984,62095.14844,0,0.318582,0.019539,122,6,
1.750019,64063.8125,9.793587,1.647738,155.425156,279.000153,1.055164,12744.78561,206021.1162,3.045389,623544,38255.49609,62094.41797,1097.375,0.318385,0.019533,122,6,
1.748581,64063.76563,9.793587,1.6463,155.454987,279.055115,1.055164,12749.6812,206100.2541,3.044218,623616.0625,38265.66406,62093.81641,0,0.318299,0.019531,122,6,
1.747163,64063.72266,9.793587,1.644888,155.484116,279.108765,1.055164,12754.46258,206177.5457,3.043074,623668.8125,38275.48828,62093.30078,0,0.318207,0.019529,122,6,
1.745655,64063.68359,9.793587,1.643379,155.515244,279.166168,1.055165,12759.57287,206260.1541,3.041854,623615.5625,38280.94141,62092.50781,0,0.318052,0.019524,122,6,
1.744276,64063.63672,9.793587,1.641993,155.544006,279.219147,1.055165,12764.296,206336.5042,3.040726,623571,38288.48047,62092.08594,1579.71875,0.317912,0.01952,122,6,
1.742812,64063.59766,9.793587,1.64054,155.57399,279.274475,1.055165,12769.22039,206416.1076,3.039552,623703.4375,38299.44922,62091.375,0,0.317857,0.019518,122,6,
1.741384,64063.55859,9.793587,1.639104,155.603668,279.329193,1.055165,12774.09563,206494.9164,3.03839,623577.75,38303.96484,62090.74219,1.08465E+21,0.317672,0.019513,122,6,
1.740032,64063.51172,9.793587,1.637752,155.631775,279.38089,1.055166,12778.7137,206569.5682,3.037289,623630,38313.33203,62090.34375,62261.83203,0.317583,0.019511,122,6,
1.738624,64063.47266,9.793587,1.636357,155.660507,279.433838,1.055166,12783.43392,206645.8712,3.036166,623739.375,38323.46484,62089.67578,0,0.317522,0.019509,122,6,
1.737179,64063.43359,9.793587,1.634902,155.690582,279.489319,1.055166,12788.37705,206725.7774,3.034991,623571.5,38326.48438,62088.82813,178.355469,0.317314,0.019503,122,6,
1.735732,64063.39453,9.793587,1.633453,155.720764,279.544891,1.055166,12793.33868,206805.9829,3.033812,623616.5625,38335.50391,62088.44922,0,0.317213,0.0195,122,6,
1.734306,64063.34766,9.793587,1.632034,155.750092,279.598938,1.055166,12798.1594,206883.9105,3.032667,623700.1875,38346.36719,62087.69922,62292.67969,0.317136,0.019498,122,6,
1.732689,64063.31641,9.793587,1.630416,155.783539,279.660767,1.055167,12803.66113,206972.8466,3.031362,623643.5,38351.48438,62087.06641,0,0.316971,0.019492,122,6,
