AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
5.660055,64130.433594,9.793584,6.219790,105.862358,186.952972,1.055078,5912.045400,95568.982456,6.571868,586966.437500,32249.285156,81303.421875,1084653689655351312384.000000,0.646091,0.035498,16.165130
5.653346,64130.386719,9.793584,6.208486,105.904045,187.028641,1.055076,5916.689097,95644.048415,6.566706,586970.750000,32240.820312,81283.375000,0.000000,0.645588,0.035461,16.165130
5.646964,64130.328125,9.793584,6.197689,105.943954,187.101028,1.055073,5921.135901,95715.931583,6.561768,586889.375000,32230.710938,81253.546875,0.000000,0.645014,0.035423,16.165130
5.640445,64130.277344,9.793584,6.186635,105.984856,187.175385,1.055071,5925.695272,95789.634407,6.556714,586876.187500,32220.574219,81213.843750,0.000000,0.644503,0.035384,16.165130
5.634095,64130.222656,9.793584,6.175817,106.024956,187.248306,1.055069,5930.167444,95861.927659,6.551764,586779.062500,32209.083984,81166.921875,1084653689655351312384.000000,0.643911,0.035345,16.165130
5.627654,64130.175781,9.793584,6.164820,106.065758,187.322647,1.055066,5934.719171,95935.506913,6.546734,586775.062500,32200.070312,81110.867188,0.000000,0.643412,0.035308,16.165130
5.621154,64130.121094,9.793584,6.153658,106.107254,187.398361,1.055064,5939.351028,96010.381491,6.541623,586656.875000,32185.832031,81044.781250,0.000000,0.642781,0.035265,16.165130
5.614805,64130.066406,9.793584,6.142714,106.148010,187.472824,1.055062,5943.901130,96083.934481,6.536610,586615.250000,32176.279297,80970.828125,0.000000,0.642243,0.035228,16.165130
5.608549,64130.011719,9.793584,6.131898,106.188339,187.546600,1.055059,5948.405770,96156.752562,6.531654,586591.562500,32168.205078,80889.179688,0.000000,0.641731,0.035192,16.165130
5.602258,64129.960938,9.793584,6.120968,106.229149,187.621399,1.055057,5952.965976,96230.468889,6.526645,586520.437500,32156.539062,80798.343750,1521569759232.000000,0.641162,0.035152,16.165130
5.595953,64129.910156,9.793584,6.109969,106.270279,187.696960,1.055055,5957.564520,96304.804955,6.521602,586488.125000,32146.712891,80698.710938,0.000000,0.640632,0.035114,16.165130
5.589425,64127.390625,9.793584,6.098537,106.313065,187.775787,1.055053,5962.349181,96382.149622,6.516113,586437.437500,32136.125000,80586.890625,1084653689655351312384.000000,0.640062,0.035075,16.165130
5.583055,64129.800781,9.793584,6.087337,106.355026,187.853210,1.055050,5967.043968,96458.041455,6.511231,586409.062500,32127.554688,80469.234375,8.750000,0.639528,0.035038,16.165130
5.576540,64129.750000,9.793584,6.075809,106.398262,187.933228,1.055048,5971.882942,96536.264096,6.505950,586314.875000,32114.824219,80340.695312,-0.431750,0.638907,0.034995,16.165130
5.570400,64129.687500,9.793584,6.064923,106.439117,188.008896,1.055046,5976.457227,96610.208010,6.500964,586341.312500,32110.611328,80212.757812,185.195312,0.638447,0.034964,16.165130
5.564432,64129.632812,9.793584,6.054287,106.479042,188.083008,1.055044,5980.929364,96682.500691,6.496097,586267.375000,32100.769531,80082.765625,0.000000,0.637889,0.034927,16.165130
5.558394,64129.585938,9.793582,6.043508,106.519501,188.158295,1.055041,5985.463183,96755.790470,6.491171,586292.625000,32094.324219,79946.937500,-48777531305369467818503674919911424.000000,0.637433,0.034894,16.165130
5.552604,64129.531250,9.793582,6.033127,106.558464,188.230881,1.055039,5989.831273,96826.401211,6.486432,586230.687500,32085.355469,79812.757812,0.000000,0.636901,0.034859,16.165130
5.546449,64129.484375,9.793582,6.022057,106.599983,188.308578,1.055037,5994.487716,96901.673208,6.481388,586206.687500,32074.923828,79667.320312,1084653689655351312384.000000,0.636380,0.034820,16.165130
5.540371,64129.429688,9.793582,6.011071,106.641159,188.385834,1.055035,5999.107330,96976.349881,6.476392,586141.937500,32064.705078,79520.851562,0.000000,0.635820,0.034782,16.165130
5.534048,64129.375000,9.793582,5.999585,106.684235,188.466904,1.055033,6003.942537,97054.511621,6.471170,586071.937500,32052.546875,79366.531250,-7509663567800049232818589524903854080.000000,0.635232,0.034741,16.165130
5.527966,64129.320312,9.793582,5.988483,106.725883,188.545410,1.055031,6008.619035,97130.107826,6.466128,586039.812500,32045.064453,79216.710938,0.000000,0.634703,0.034706,16.165130
5.522214,64129.261719,9.793582,5.977942,106.765450,188.620071,1.055029,6013.063411,97201.951742,6.461343,585999.375000,32037.912109,79074.953125,25.690918,0.634190,0.034673,16.165130
5.516363,64129.210938,9.793582,5.967209,106.805687,188.696259,1.055027,6017.585075,97275.045028,6.456483,586058.625000,32033.718750,78932.343750,168.105469,0.633777,0.034642,16.165130
5.510011,64129.164062,9.793582,5.955498,106.849548,188.779663,1.055025,6022.516268,97354.758398,6.451192,585971.187500,32020.257812,78779.359375,-0.431750,0.633164,0.034599,16.165130
5.504107,64129.105469,9.793582,5.944578,106.890427,188.857452,1.055022,6027.113057,97429.066085,6.446266,585961.250000,32014.568359,78639.367188,0.000000,0.632670,0.034567,16.165130
5.497883,64129.050781,9.793582,5.932990,106.933823,188.940292,1.055020,6031.996308,97508.004479,6.441042,585851.375000,32000.863281,78495.015625,622.234375,0.632040,0.034524,16.165130
5.492060,64128.996094,9.793582,5.922130,106.974487,189.017960,1.055018,6036.573266,97581.991604,6.436153,585899.250000,31998.322266,78363.882812,-5.404900,0.631612,0.034495,16.165130
5.486341,64128.941406,9.793582,5.911410,107.014603,189.094772,1.055017,6041.090615,97655.015132,6.431334,585831.437500,31989.142578,78239.445312,0.000000,0.631067,0.034459,16.165130
5.480919,64128.886719,9.793582,5.901225,107.052742,189.167770,1.055014,6045.385785,97724.447107,6.426759,585838.812500,31984.267578,78126.437500,1084653689655351312384.000000,0.630626,0.034429,16.165130
5.475190,64128.839844,9.793582,5.890416,107.093193,189.245453,1.055013,6049.945024,97798.147805,6.421911,585794.500000,31973.996094,78012.734375,1084653689655351312384.000000,0.630103,0.034392,16.165130
5.469658,64128.785156,9.793582,5.879947,107.132401,189.320770,1.055011,6054.364731,97869.592949,6.417218,585775.250000,31967.257812,77908.742188,0.000000,0.629623,0.034360,16.165130
5.463586,64128.742188,9.793582,5.868385,107.175720,189.404388,1.055009,6059.251012,97948.580318,6.412039,585706.000000,31954.156250,77801.359375,0.000000,0.629040,0.034318,16.165130
5.458078,64128.679688,9.793582,5.857845,107.215286,189.480667,1.055007,6063.714661,98020.735772,6.407312,585671.625000,31948.822266,77710.117188,0.000000,0.628541,0.034287,16.165130
5.452813,64128.625000,9.793582,5.847730,107.253342,189.554031,1.055005,6068.009698,98090.165607,6.402772,585676.437500,31943.744141,77629.140625,0.000000,0.628101,0.034258,16.165130
5.447442,64128.578125,9.793582,5.837349,107.292442,189.629578,1.055003,6072.424561,98161.532444,6.398112,585610.750000,31933.541016,77551.992188,77783.843750,0.627574,0.034222,16.165130
5.442215,64128.523438,9.793582,5.827220,107.330704,189.703476,1.055002,6076.746679,98231.400037,6.393556,585653.312500,31929.792969,77480.992188,0.000000,0.627173,0.034193,16.165130
5.436693,64128.480469,9.793582,5.816448,107.371513,189.782471,1.055000,6081.358291,98305.947347,6.388703,585598.187500,31919.277344,77408.484375,0.000000,0.626638,0.034156,16.165130
5.431561,64128.421875,9.793582,5.806379,107.409775,189.856491,1.054998,6085.683572,98375.866076,6.384157,585578.000000,31913.726562,77341.617188,0.000000,0.626171,0.034126,16.165130
5.426407,64128.375000,9.793582,5.796206,107.448578,189.931610,1.054997,6090.071788,98446.802160,6.379552,585557.312500,31906.509766,77274.390625,0.000000,0.625698,0.034094,16.165130
5.421113,64128.324219,9.793582,5.785694,107.488861,190.009674,1.054995,6094.629421,98520.476897,6.374776,585563.187500,31899.734375,77204.140625,0.000000,0.625237,0.034061,16.165130
5.416270,64128.269531,9.793582,5.776018,107.526093,190.081757,1.054993,6098.842558,98588.582800,6.370367,585561.375000,31895.982422,77138.125000,0.000000,0.624803,0.034033,16.165130
5.411398,64128.222656,9.793582,5.766228,107.563950,190.155090,1.054992,6103.128137,98657.859746,6.365889,585575.812500,31890.447266,77070.593750,9.000000,0.624379,0.034004,16.165130
5.406654,64128.171875,9.793582,5.756624,107.601280,190.227371,1.054990,6107.356146,98726.206051,6.361477,585557.875000,31884.177734,77002.992188,0.000000,0.623928,0.033973,16.165130
5.401885,64128.125000,9.793580,5.746920,107.639198,190.300873,1.054989,6111.652323,98795.654314,6.357000,585617.250000,31886.888672,76932.492188,-0.003719,0.623553,0.033952,16.165130
5.396673,64128.082031,9.793580,5.736223,107.681244,190.382568,1.054987,6116.418889,98872.706477,6.352041,585599.812500,31877.958984,76850.937500,0.000000,0.623048,0.033917,16.165130
5.391824,64128.023438,9.793580,5.726199,107.720909,190.459518,1.054985,6120.916097,98945.404424,6.347368,585627.875000,31875.099609,76768.789062,0.000000,0.622620,0.033889,16.165130
5.387139,64127.968750,9.793580,5.716427,107.759827,190.535004,1.054984,6125.330642,99016.766121,6.342788,585651.375000,31871.654297,76682.906250,1084653689655351312384.000000,0.622196,0.033860,16.165130
5.382648,64127.917969,9.793580,5.707017,107.797539,190.608109,1.054982,6129.610375,99085.948567,6.338355,585741.750000,31871.751953,76593.828125,0.000000,0.621858,0.033837,16.165130
5.378140,64127.871094,9.793580,5.697493,107.835915,190.682617,1.054981,6133.966416,99156.364536,6.333849,585762.125000,31867.148438,76496.804688,0.000000,0.621438,0.033808,16.165130
5.373802,64127.820312,9.793580,5.688279,107.873283,190.755081,1.054979,6138.210081,99224.963935,6.329465,585840.187500,31866.542969,76395.382812,0.000000,0.621091,0.033784,16.165130
5.369077,64127.777344,9.793580,5.678168,107.914505,190.835312,1.054978,6142.893837,99300.677448,6.324635,585901.562500,31862.111328,76275.312500,-0.000000,0.620683,0.033754,16.165130
5.364746,64127.722656,9.793580,5.668808,107.952942,190.910004,1.054976,6147.261527,99371.281722,6.320136,585897.875000,31858.964844,76154.820312,0.000000,0.620238,0.033726,16.165130
5.360410,64127.671875,9.793580,5.659408,107.991760,190.985535,1.054975,6151.675613,99442.635997,6.315596,586051.750000,31861.287109,76026.039062,-0.000000,0.619955,0.033704,16.165130
5.356306,64127.621094,9.793580,5.650432,108.029037,191.058014,1.054974,6155.914941,99511.165283,6.311241,586067.625000,31858.615234,75895.984375,0.000000,0.619545,0.033678,16.165130
5.352059,64127.574219,9.793580,5.641109,108.067947,191.133804,1.054972,6160.342558,99582.738301,6.306701,586210.250000,31859.437500,75754.765625,0.004724,0.619251,0.033655,16.165130
5.348074,64127.523438,9.793580,5.632280,108.105003,191.205963,1.054971,6164.560323,99650.919012,6.302381,586208.875000,31856.175781,75615.187500,80581.140625,0.618825,0.033629,16.165130
5.344106,64125.191406,9.793580,5.623454,108.142250,191.278580,1.054970,6168.801286,99719.474728,6.297819,586337.250000,31857.494141,75471.210938,0.000000,0.618535,0.033607,16.165130
5.340067,64127.425781,9.793580,5.614408,108.180618,191.353455,1.054968,6173.171697,99790.122993,6.293580,586405.000000,31856.048828,75319.679688,0.000000,0.618169,0.033582,16.165130
5.336254,64127.375000,9.793580,5.605811,108.217270,191.424973,1.054967,6177.348368,99857.639430,6.289319,586479.062500,31856.033203,75172.257812,0.000000,0.617829,0.033559,16.165130
5.332509,64127.324219,9.793580,5.597314,108.253677,191.496063,1.054966,6181.497867,99924.716619,6.285092,586563.500000,31855.425781,75024.312500,0.000000,0.617503,0.033536,16.165130
5.328722,64127.277344,9.793580,5.588635,108.291100,191.569229,1.054965,6185.765376,99993.701457,6.280752,586597.250000,31852.503906,74871.335938,0.000000,0.617113,0.033510,16.165130
5.324759,64127.234375,9.793580,5.579528,108.330605,191.646606,1.054963,6190.272386,100066.557856,6.276175,586768.062500,31855.537109,74709.570312,3.999939,0.616843,0.033488,16.165130
5.321113,64127.179688,9.793580,5.571068,108.367500,191.718826,1.054962,6194.482729,100134.618600,6.271904,586812.562500,31855.404297,74558.500000,0.000000,0.616470,0.033465,16.165130
5.317527,64127.132812,9.793580,5.562709,108.404175,191.790634,1.054961,6198.669196,100202.293380,6.267663,586937.125000,31856.988281,74409.625000,0.000000,0.616185,0.033444,16.165130
5.313954,64127.085938,9.793580,5.554307,108.441277,191.863373,1.054960,6202.906650,100270.792383,6.263377,587002.875000,31856.341797,74260.828125,0.000000,0.615833,0.033421,16.165130
5.310066,64127.039062,9.793580,5.545152,108.481934,191.943237,1.054959,6207.551723,100345.880583,6.258685,587207.375000,31860.781250,74100.671875,0.000000,0.615586,0.033401,16.165130
5.305825,64126.992188,9.793580,5.535054,108.527100,192.032227,1.054958,6212.714055,100429.330350,6.253480,587259.187500,31857.955078,73926.562500,1084653689655351312384.000000,0.615129,0.033370,16.165130
5.301910,64126.929688,9.793580,5.525690,108.569267,192.115204,1.054956,6217.535103,100507.263213,6.248625,587433.750000,31863.857422,73768.007812,-388077977600.000000,0.614835,0.033350,16.165130
5.298559,64126.871094,9.793580,5.517615,108.605865,192.187012,1.054955,6221.721287,100574.933431,6.244415,587534.625000,31868.302734,73634.664062,-388077977600.000000,0.614527,0.033332,16.165130
5.294967,64126.824219,9.793580,5.508977,108.645210,192.264343,1.054954,6226.222970,100647.703722,6.239896,587760.125000,31874.869141,73497.023438,22.103516,0.614318,0.033315,16.165130
5.291411,64126.777344,9.793580,5.500380,108.684578,192.341705,1.054953,6230.730309,100720.565432,6.235377,587864.625000,31876.449219,73364.968750,0.000000,0.613983,0.033293,16.165130
5.287857,64126.722656,9.793580,5.491742,108.724358,192.419876,1.054952,6235.285824,100794.205924,6.230816,587975.437500,31878.033203,73237.695312,0.000001,0.613650,0.033270,16.165130
5.284483,64126.667969,9.793580,5.483529,108.762383,192.494537,1.054951,6239.641658,100864.618548,6.226461,588136.812500,31883.244141,73121.789062,0.000000,0.613390,0.033252,16.165130
5.281206,64126.621094,9.793580,5.475506,108.799721,192.567825,1.054950,6243.920901,100933.793081,6.222190,588252.562500,31885.908203,73013.468750,0.000000,0.613090,0.033232,16.165130
5.278018,64126.574219,9.793580,5.467692,108.836288,192.639572,1.054949,6248.113134,101001.561062,6.218010,588404.937500,31890.263672,72912.468750,0.000000,0.612837,0.033214,16.165130
5.274639,64126.527344,9.793580,5.459368,108.875488,192.716568,1.054948,6252.609088,101074.238746,6.213535,588528.062500,31891.611328,72809.101562,0.000000,0.612525,0.033192,16.165130
5.271588,64126.472656,9.793580,5.451817,108.911263,192.786667,1.054947,6256.713770,101140.591460,6.209453,588648.625000,31895.935547,72718.140625,8.010010,0.612248,0.033175,16.165130
5.268253,64126.429688,9.793580,5.443530,108.950790,192.864243,1.054946,6261.251223,101213.939985,6.204949,588800.375000,31898.263672,72621.257812,0.000000,0.611962,0.033153,16.165130
5.265265,64126.375000,9.793580,5.436074,108.986595,192.934326,1.054945,6265.361534,101280.383697,6.200873,588934.187500,31903.451172,72535.273438,0.000000,0.611700,0.033137,16.165130
5.262128,64126.328125,9.793580,5.428227,109.024506,193.008652,1.054945,6269.716084,101350.775569,6.196562,589111.687500,31908.023438,72446.265625,0.000000,0.611459,0.033118,16.165130
5.259190,64126.281250,9.793580,5.420833,109.060501,193.079071,1.054944,6273.851819,101417.630251,6.192472,589226.312500,31911.142578,72362.640625,72443192238023397867520.000000,0.611175,0.033100,16.165130
5.256321,64126.234375,9.793580,5.413571,109.096085,193.148682,1.054943,6277.941498,101483.740441,6.188434,589343.062500,31914.179688,72280.851562,0.000000,0.610898,0.033081,16.165130
5.253467,64126.187500,9.793580,5.406343,109.131767,193.218445,1.054942,6282.044634,101550.068177,6.184387,589552.187500,31921.132812,72199.382812,0.000000,0.610716,0.033067,16.165130
5.250636,64126.140625,9.793580,5.399110,109.167725,193.288712,1.054941,6286.180739,101616.928857,6.180314,589643.500000,31922.746094,72117.664062,0.000000,0.610408,0.033047,16.165130
5.247576,64126.097656,9.793580,5.391286,109.206932,193.365463,1.054941,6290.692634,101689.864216,6.175877,589863.000000,31928.875000,72028.835938,-235836342196057148429799784448.000000,0.610198,0.033030,16.165130
5.244768,64126.042969,9.793580,5.384029,109.243607,193.437103,1.054940,6294.913517,101758.095343,6.171730,589942.562500,31931.302734,71945.453125,0.000000,0.609871,0.033010,16.165130
5.242008,64125.996094,9.793580,5.376887,109.279999,193.508163,1.054939,6299.104693,101825.846245,6.167620,590173.000000,31939.503906,71863.242188,9.000000,0.609703,0.032996,16.165130
5.239376,64125.949219,9.793580,5.370045,109.315155,193.576675,1.054939,6303.154016,101891.304080,6.163653,590330.625000,31945.552734,71784.398438,0.000000,0.609474,0.032981,16.165130
5.236559,64125.910156,9.793580,5.362702,109.353188,193.650894,1.054938,6307.536443,101962.146587,6.159367,590524.125000,31950.585938,71700.156250,0.000000,0.609250,0.032964,16.165130
5.233966,64125.855469,9.793580,5.355893,109.388741,193.720184,1.054937,6311.634965,102028.399715,6.155362,590648.500000,31955.035156,71621.937500,0.000000,0.608983,0.032947,16.165130
5.231306,64125.808594,9.793579,5.348884,109.425652,193.792145,1.054937,6315.891581,102097.208473,6.151208,590857.062500,31962.128906,71542.210938,3.000000,0.608787,0.032932,16.165130
5.228639,64125.761719,9.793579,5.341827,109.463173,193.865204,1.054936,6320.219397,102167.168178,6.146992,591039.062500,31968.298828,71462.492188,0.000000,0.608558,0.032916,16.165130
5.226091,64125.714844,9.793579,5.335052,109.499504,193.935883,1.054935,6324.411922,102234.940888,6.142912,591214.250000,31974.697266,71386.695312,58.484375,0.608335,0.032901,16.165130
